Product_ID,Product_Name,Category,Brand,Price,Rating,Popularity,Discount,Description,Purchase_Status
249,Lenovo_Smartwatch_248,Smartwatch,Lenovo,148273,5.0,58,11,Lenovo Smartwatch premium quality product rating 5.0,0
250,OnePlus_Laptop_249,Laptop,OnePlus,89878,3.1,26,7,OnePlus Laptop premium quality product rating 3.1,1
251,Asus_Camera_250,Camera,Asus,147633,3.1,78,1,Asus Camera premium quality product rating 3.1,0
252,Lenovo_Television_251,Television,Lenovo,130932,3.6,60,13,Lenovo Television premium quality product rating 3.6,1
253,Dell_Smartphone_252,Smartphone,Dell,50893,4.1,89,27,Dell Smartphone premium quality product rating 4.1,0
254,HP_Television_253,Television,HP,149832,4.4,56,35,HP Television premium quality product rating 4.4,1
255,Asus_Gaming Console_254,Gaming Console,Asus,123154,4.7,14,9,Asus Gaming Console premium quality product rating 4.7,1
256,Apple_Smartphone_255,Smartphone,Apple,142348,3.1,43,0,Apple Smartphone premium quality product rating 3.1,0
257,Dell_Camera_256,Camera,Dell,112803,2.6,37,46,Dell Camera premium quality product rating 2.6,1
258,Apple_Television_257,Television,Apple,14847,4.5,28,5,Apple Television premium quality product rating 4.5,0
259,Dell_Television_258,Television,Dell,86537,2.8,37,19,Dell Television premium quality product rating 2.8,0
260,Asus_Smartphone_259,Smartphone,Asus,137130,3.6,59,68,Asus Smartphone premium quality product rating 3.6,0
261,Lenovo_Headphones_260,Headphones,Lenovo,124273,3.5,88,42,Lenovo Headphones premium quality product rating 3.5,0
262,Samsung_Smartphone_261,Smartphone,Samsung,66212,4.7,95,55,Samsung Smartphone premium quality product rating 4.7,1
263,Asus_Laptop_262,Laptop,Asus,84141,2.8,45,51,Asus Laptop premium quality product rating 2.8,1
264,Dell_Laptop_263,Laptop,Dell,140542,2.9,85,0,Dell Laptop premium quality product rating 2.9,1
265,OnePlus_Television_264,Television,OnePlus,18669,4.7,86,46,OnePlus Television premium quality product rating 4.7,1
266,Asus_Gaming Console_265,Gaming Console,Asus,130354,4.2,82,16,Asus Gaming Console premium quality product rating 4.2,1
267,OnePlus_Gaming Console_266,Gaming Console,OnePlus,115448,2.6,72,45,OnePlus Gaming Console premium quality product rating 2.6,1
268,Sony_Smartphone_267,Smartphone,Sony,84134,4.1,53,47,Sony Smartphone premium quality product rating 4.1,1
269,Lenovo_Laptop_268,Laptop,Lenovo,41059,2.9,64,69,Lenovo Laptop premium quality product rating 2.9,0
270,Apple_Smartphone_269,Smartphone,Apple,116279,4.4,77,30,Apple Smartphone premium quality product rating 4.4,1
271,Samsung_Smartwatch_270,Smartwatch,Samsung,119044,4.4,4,18,Samsung Smartwatch premium quality product rating 4.4,1
272,HP_Laptop_271,Laptop,HP,104304,3.3,75,0,HP Laptop premium quality product rating 3.3,0
273,Asus_Camera_272,Camera,Asus,96736,3.3,65,14,Asus Camera premium quality product rating 3.3,1
274,HP_Smartwatch_273,Smartwatch,HP,108896,4.0,96,34,HP Smartwatch premium quality product rating 4.0,0
275,Sony_Laptop_274,Laptop,Sony,30537,3.7,3,25,Sony Laptop premium quality product rating 3.7,1
276,Lenovo_Laptop_275,Laptop,Lenovo,36348,4.5,25,11,Lenovo Laptop premium quality product rating 4.5,0
277,HP_Tablet_276,Tablet,HP,147635,3.7,43,47,HP Tablet premium quality product rating 3.7,1
278,Samsung_Camera_277,Camera,Samsung,83714,3.8,21,22,Samsung Camera premium quality product rating 3.8,1
279,Asus_Tablet_278,Tablet,Asus,92163,4.9,36,50,Asus Tablet premium quality product rating 4.9,0
280,HP_Television_279,Television,HP,51413,3.7,52,26,HP Television premium quality product rating 3.7,1
281,Sony_Smartwatch_280,Smartwatch,Sony,126999,2.7,30,17,Sony Smartwatch premium quality product rating 2.7,0
282,Dell_Television_281,Television,Dell,91365,3.0,95,38,Dell Television premium quality product rating 3.0,1
283,Asus_Gaming Console_282,Gaming Console,Asus,23743,4.5,61,41,Asus Gaming Console premium quality product rating 4.5,1
284,Dell_Smartwatch_283,Smartwatch,Dell,17149,4.5,1,43,Dell Smartwatch premium quality product rating 4.5,0
285,Asus_Laptop_284,Laptop,Asus,93204,4.0,21,8,Asus Laptop premium quality product rating 4.0,1
286,Samsung_Gaming Console_285,Gaming Console,Samsung,132959,3.5,42,23,Samsung Gaming Console premium quality product rating 3.5,0
287,Sony_Laptop_286,Laptop,Sony,39084,3.3,24,18,Sony Laptop premium quality product rating 3.3,1
288,Samsung_Gaming Console_287,Gaming Console,Samsung,93920,2.7,36,54,Samsung Gaming Console premium quality product rating 2.7,1
289,Apple_Gaming Console_288,Gaming Console,Apple,22633,3.7,21,21,Apple Gaming Console premium quality product rating 3.7,0
290,Sony_Gaming Console_289,Gaming Console,Sony,45390,3.9,10,56,Sony Gaming Console premium quality product rating 3.9,1
291,OnePlus_Laptop_290,Laptop,OnePlus,117418,4.0,18,66,OnePlus Laptop premium quality product rating 4.0,1
292,Asus_Television_291,Television,Asus,131888,4.2,24,59,Asus Television premium quality product rating 4.2,1
293,Samsung_Smartwatch_292,Smartwatch,Samsung,38893,3.9,39,35,Samsung Smartwatch premium quality product rating 3.9,0
294,Dell_Smartphone_293,Smartphone,Dell,21456,3.3,70,40,Dell Smartphone premium quality product rating 3.3,1
295,Apple_Television_294,Television,Apple,69315,2.7,5,43,Apple Television premium quality product rating 2.7,0
296,OnePlus_Television_295,Television,OnePlus,61549,4.0,67,43,OnePlus Television premium quality product rating 4.0,0
297,Lenovo_Headphones_296,Headphones,Lenovo,141321,5.0,2,34,Lenovo Headphones premium quality product rating 5.0,1
298,Dell_Camera_297,Camera,Dell,102543,4.0,58,35,Dell Camera premium quality product rating 4.0,1
299,Asus_Television_298,Television,Asus,73910,3.0,80,61,Asus Television premium quality product rating 3.0,1
300,OnePlus_Gaming Console_299,Gaming Console,OnePlus,73619,3.4,12,7,OnePlus Gaming Console premium quality product rating 3.4,1
301,Lenovo_Tablet_300,Tablet,Lenovo,103540,2.8,5,64,Lenovo Tablet premium quality product rating 2.8,1
302,Dell_Television_301,Television,Dell,126237,2.7,32,32,Dell Television premium quality product rating 2.7,1
303,Lenovo_Smartwatch_302,Smartwatch,Lenovo,14715,4.3,14,35,Lenovo Smartwatch premium quality product rating 4.3,0
304,HP_Laptop_303,Laptop,HP,129481,3.5,2,64,HP Laptop premium quality product rating 3.5,0
305,Lenovo_Smartwatch_304,Smartwatch,Lenovo,23073,4.0,55,5,Lenovo Smartwatch premium quality product rating 4.0,1
306,Asus_Headphones_305,Headphones,Asus,140509,3.9,12,48,Asus Headphones premium quality product rating 3.9,0
307,HP_Laptop_306,Laptop,HP,39594,4.2,30,5,HP Laptop premium quality product rating 4.2,0
308,Dell_Gaming Console_307,Gaming Console,Dell,45461,2.7,21,34,Dell Gaming Console premium quality product rating 2.7,0
309,Sony_Laptop_308,Laptop,Sony,135513,4.9,82,9,Sony Laptop premium quality product rating 4.9,1
310,HP_Smartphone_309,Smartphone,HP,69309,3.3,95,13,HP Smartphone premium quality product rating 3.3,0
311,Lenovo_Tablet_310,Tablet,Lenovo,119099,3.8,41,5,Lenovo Tablet premium quality product rating 3.8,0
312,Samsung_Television_311,Television,Samsung,106268,2.6,25,67,Samsung Television premium quality product rating 2.6,0
313,OnePlus_Smartwatch_312,Smartwatch,OnePlus,115719,3.6,13,30,OnePlus Smartwatch premium quality product rating 3.6,1
314,HP_Laptop_313,Laptop,HP,60099,4.6,32,42,HP Laptop premium quality product rating 4.6,1
315,Asus_Smartwatch_314,Smartwatch,Asus,44922,3.9,34,9,Asus Smartwatch premium quality product rating 3.9,0
316,Sony_Camera_315,Camera,Sony,124863,3.2,87,8,Sony Camera premium quality product rating 3.2,0
317,Dell_Smartphone_316,Smartphone,Dell,33141,2.8,80,15,Dell Smartphone premium quality product rating 2.8,0
318,Dell_Smartwatch_317,Smartwatch,Dell,59823,4.5,52,51,Dell Smartwatch premium quality product rating 4.5,1
319,Asus_Camera_318,Camera,Asus,62009,2.8,63,61,Asus Camera premium quality product rating 2.8,1
320,Asus_Headphones_319,Headphones,Asus,31715,3.7,71,4,Asus Headphones premium quality product rating 3.7,0
321,Lenovo_Laptop_320,Laptop,Lenovo,94818,3.5,79,20,Lenovo Laptop premium quality product rating 3.5,1
322,OnePlus_Laptop_321,Laptop,OnePlus,141614,4.0,13,52,OnePlus Laptop premium quality product rating 4.0,1
323,OnePlus_Television_322,Television,OnePlus,5163,3.4,60,10,OnePlus Television premium quality product rating 3.4,1
324,OnePlus_Smartwatch_323,Smartwatch,OnePlus,34300,3.7,68,33,OnePlus Smartwatch premium quality product rating 3.7,0
325,Samsung_Smartwatch_324,Smartwatch,Samsung,26223,4.5,93,51,Samsung Smartwatch premium quality product rating 4.5,1
326,HP_Laptop_325,Laptop,HP,122360,4.9,17,8,HP Laptop premium quality product rating 4.9,1
327,Dell_Laptop_326,Laptop,Dell,8631,3.1,10,57,Dell Laptop premium quality product rating 3.1,0
328,HP_Tablet_327,Tablet,HP,132734,4.1,59,48,HP Tablet premium quality product rating 4.1,1
329,Asus_Smartwatch_328,Smartwatch,Asus,61492,2.9,32,43,Asus Smartwatch premium quality product rating 2.9,1
330,OnePlus_Television_329,Television,OnePlus,65920,4.4,1,50,OnePlus Television premium quality product rating 4.4,0
331,Apple_Tablet_330,Tablet,Apple,88588,3.8,58,30,Apple Tablet premium quality product rating 3.8,0
332,Dell_Headphones_331,Headphones,Dell,130426,3.0,58,4,Dell Headphones premium quality product rating 3.0,1
333,OnePlus_Camera_332,Camera,OnePlus,141511,3.6,96,7,OnePlus Camera premium quality product rating 3.6,1
334,Apple_Smartphone_333,Smartphone,Apple,102661,3.2,41,61,Apple Smartphone premium quality product rating 3.2,1
335,HP_Laptop_334,Laptop,HP,142050,4.9,13,52,HP Laptop premium quality product rating 4.9,1
336,OnePlus_Tablet_335,Tablet,OnePlus,100457,2.8,15,16,OnePlus Tablet premium quality product rating 2.8,1
337,Apple_Gaming Console_336,Gaming Console,Apple,75119,3.6,89,21,Apple Gaming Console premium quality product rating 3.6,0
338,HP_Smartwatch_337,Smartwatch,HP,81971,3.0,46,20,HP Smartwatch premium quality product rating 3.0,0
339,Lenovo_Tablet_338,Tablet,Lenovo,81272,3.1,47,17,Lenovo Tablet premium quality product rating 3.1,1
340,HP_Camera_339,Camera,HP,20997,4.6,7,22,HP Camera premium quality product rating 4.6,1
341,OnePlus_Headphones_340,Headphones,OnePlus,63005,5.0,22,28,OnePlus Headphones premium quality product rating 5.0,1
342,HP_Laptop_341,Laptop,HP,124246,2.7,50,22,HP Laptop premium quality product rating 2.7,1
343,Lenovo_Television_342,Television,Lenovo,8754,4.4,97,55,Lenovo Television premium quality product rating 4.4,1
344,Sony_Camera_343,Camera,Sony,86942,4.2,39,24,Sony Camera premium quality product rating 4.2,1
345,OnePlus_Gaming Console_344,Gaming Console,OnePlus,46321,3.9,72,0,OnePlus Gaming Console premium quality product rating 3.9,1
346,Apple_Headphones_345,Headphones,Apple,43787,2.7,96,63,Apple Headphones premium quality product rating 2.7,1
347,Apple_Headphones_346,Headphones,Apple,139153,4.4,46,26,Apple Headphones premium quality product rating 4.4,1
348,HP_Tablet_347,Tablet,HP,122235,3.8,90,57,HP Tablet premium quality product rating 3.8,0
349,Lenovo_Smartphone_348,Smartphone,Lenovo,120725,4.4,53,19,Lenovo Smartphone premium quality product rating 4.4,0
350,Asus_Headphones_349,Headphones,Asus,10110,3.7,83,57,Asus Headphones premium quality product rating 3.7,0
351,Dell_Television_350,Television,Dell,112539,4.5,99,25,Dell Television premium quality product rating 4.5,0
352,Lenovo_Television_351,Television,Lenovo,7023,2.9,74,37,Lenovo Television premium quality product rating 2.9,0
353,Apple_Smartwatch_352,Smartwatch,Apple,32766,4.7,93,13,Apple Smartwatch premium quality product rating 4.7,1
354,OnePlus_Television_353,Television,OnePlus,100286,4.3,24,33,OnePlus Television premium quality product rating 4.3,1
355,Asus_Headphones_354,Headphones,Asus,114458,3.7,83,21,Asus Headphones premium quality product rating 3.7,1
356,Lenovo_Smartwatch_355,Smartwatch,Lenovo,18428,4.5,64,18,Lenovo Smartwatch premium quality product rating 4.5,1
357,Lenovo_Smartwatch_356,Smartwatch,Lenovo,33854,4.3,97,17,Lenovo Smartwatch premium quality product rating 4.3,0
358,Sony_Smartphone_357,Smartphone,Sony,32386,4.4,57,44,Sony Smartphone premium quality product rating 4.4,0
359,Dell_Camera_358,Camera,Dell,54811,4.5,91,14,Dell Camera premium quality product rating 4.5,1
360,Dell_Camera_359,Camera,Dell,8471,3.0,61,9,Dell Camera premium quality product rating 3.0,0
361,Sony_Television_360,Television,Sony,98808,4.0,70,50,Sony Television premium quality product rating 4.0,1
362,Sony_Laptop_361,Laptop,Sony,135349,3.1,69,63,Sony Laptop premium quality product rating 3.1,0
363,HP_Smartphone_362,Smartphone,HP,113899,2.8,4,38,HP Smartphone premium quality product rating 2.8,1
364,OnePlus_Smartphone_363,Smartphone,OnePlus,73920,2.5,41,53,OnePlus Smartphone premium quality product rating 2.5,0
365,Dell_Smartwatch_364,Smartwatch,Dell,143808,4.4,24,35,Dell Smartwatch premium quality product rating 4.4,0
366,Dell_Tablet_365,Tablet,Dell,97573,2.6,7,34,Dell Tablet premium quality product rating 2.6,0
367,OnePlus_Camera_366,Camera,OnePlus,145905,4.6,70,43,OnePlus Camera premium quality product rating 4.6,0
368,OnePlus_Smartwatch_367,Smartwatch,OnePlus,138715,4.0,57,20,OnePlus Smartwatch premium quality product rating 4.0,1
369,Sony_Smartphone_368,Smartphone,Sony,129302,2.6,75,19,Sony Smartphone premium quality product rating 2.6,0
370,Asus_Tablet_369,Tablet,Asus,70428,2.6,14,56,Asus Tablet premium quality product rating 2.6,1
371,Samsung_Television_370,Television,Samsung,33228,4.1,90,36,Samsung Television premium quality product rating 4.1,1
372,Sony_Headphones_371,Headphones,Sony,92896,4.9,12,60,Sony Headphones premium quality product rating 4.9,0
373,HP_Laptop_372,Laptop,HP,96006,3.1,71,32,HP Laptop premium quality product rating 3.1,1
374,HP_Television_373,Television,HP,143593,3.5,43,40,HP Television premium quality product rating 3.5,1
375,Apple_Smartphone_374,Smartphone,Apple,55669,3.6,65,4,Apple Smartphone premium quality product rating 3.6,1
376,Apple_Tablet_375,Tablet,Apple,73673,2.7,16,50,Apple Tablet premium quality product rating 2.7,1
377,Dell_Camera_376,Camera,Dell,79071,4.5,38,59,Dell Camera premium quality product rating 4.5,0
378,OnePlus_Headphones_377,Headphones,OnePlus,105158,3.7,32,6,OnePlus Headphones premium quality product rating 3.7,1
379,Asus_Laptop_378,Laptop,Asus,14283,4.4,86,14,Asus Laptop premium quality product rating 4.4,0
380,Asus_Television_379,Television,Asus,23133,2.9,14,26,Asus Television premium quality product rating 2.9,1
381,Samsung_Tablet_380,Tablet,Samsung,34118,3.9,3,43,Samsung Tablet premium quality product rating 3.9,1
382,Sony_Smartwatch_381,Smartwatch,Sony,26253,3.4,23,49,Sony Smartwatch premium quality product rating 3.4,0
383,Sony_Television_382,Television,Sony,138623,3.0,8,23,Sony Television premium quality product rating 3.0,0
384,Dell_Smartphone_383,Smartphone,Dell,62828,4.1,55,8,Dell Smartphone premium quality product rating 4.1,0
385,Lenovo_Tablet_384,Tablet,Lenovo,42991,3.8,60,69,Lenovo Tablet premium quality product rating 3.8,1
386,OnePlus_Gaming Console_385,Gaming Console,OnePlus,11530,3.4,27,39,OnePlus Gaming Console premium quality product rating 3.4,1
387,Apple_Smartwatch_386,Smartwatch,Apple,94087,3.4,32,47,Apple Smartwatch premium quality product rating 3.4,0
388,Lenovo_Smartwatch_387,Smartwatch,Lenovo,16205,4.9,19,31,Lenovo Smartwatch premium quality product rating 4.9,0
389,Lenovo_Headphones_388,Headphones,Lenovo,115454,4.9,63,20,Lenovo Headphones premium quality product rating 4.9,1
390,Dell_Laptop_389,Laptop,Dell,38691,4.7,95,58,Dell Laptop premium quality product rating 4.7,0
391,HP_Headphones_390,Headphones,HP,14752,2.7,68,24,HP Headphones premium quality product rating 2.7,1
392,Lenovo_Laptop_391,Laptop,Lenovo,37994,3.0,93,8,Lenovo Laptop premium quality product rating 3.0,1
393,Lenovo_Laptop_392,Laptop,Lenovo,86835,5.0,66,46,Lenovo Laptop premium quality product rating 5.0,1
394,HP_Smartphone_393,Smartphone,HP,51305,4.5,76,29,HP Smartphone premium quality product rating 4.5,0
395,Dell_Television_394,Television,Dell,96353,2.8,85,34,Dell Television premium quality product rating 2.8,0
396,Sony_Smartphone_395,Smartphone,Sony,149302,3.0,75,56,Sony Smartphone premium quality product rating 3.0,1
397,Lenovo_Tablet_396,Tablet,Lenovo,142488,4.6,11,14,Lenovo Tablet premium quality product rating 4.6,0
398,Dell_Smartphone_397,Smartphone,Dell,134295,2.8,99,39,Dell Smartphone premium quality product rating 2.8,0
399,Asus_Gaming Console_398,Gaming Console,Asus,81229,4.6,1,62,Asus Gaming Console premium quality product rating 4.6,0
400,Apple_Laptop_399,Laptop,Apple,68278,3.3,63,20,Apple Laptop premium quality product rating 3.3,0
401,HP_Television_400,Television,HP,114869,4.4,76,16,HP Television premium quality product rating 4.4,1
402,Dell_Headphones_401,Headphones,Dell,34516,4.7,97,5,Dell Headphones premium quality product rating 4.7,1
403,Sony_Gaming Console_402,Gaming Console,Sony,123362,3.5,46,37,Sony Gaming Console premium quality product rating 3.5,0
404,OnePlus_Television_403,Television,OnePlus,20037,3.5,30,24,OnePlus Television premium quality product rating 3.5,1
405,Samsung_Camera_404,Camera,Samsung,39518,2.8,83,50,Samsung Camera premium quality product rating 2.8,1
406,Apple_Headphones_405,Headphones,Apple,10075,5.0,78,62,Apple Headphones premium quality product rating 5.0,1
407,Asus_Smartwatch_406,Smartwatch,Asus,99840,3.2,47,13,Asus Smartwatch premium quality product rating 3.2,0
408,HP_Television_407,Television,HP,48472,3.1,64,32,HP Television premium quality product rating 3.1,1
409,Lenovo_Smartphone_408,Smartphone,Lenovo,133202,2.7,59,40,Lenovo Smartphone premium quality product rating 2.7,0
410,Dell_Smartwatch_409,Smartwatch,Dell,133775,4.7,86,40,Dell Smartwatch premium quality product rating 4.7,1
411,Asus_Gaming Console_410,Gaming Console,Asus,28567,3.1,48,29,Asus Gaming Console premium quality product rating 3.1,1
412,OnePlus_Headphones_411,Headphones,OnePlus,100998,4.1,48,19,OnePlus Headphones premium quality product rating 4.1,0
413,Apple_Smartwatch_412,Smartwatch,Apple,77692,2.7,61,8,Apple Smartwatch premium quality product rating 2.7,1
414,Samsung_Smartphone_413,Smartphone,Samsung,54879,4.9,8,44,Samsung Smartphone premium quality product rating 4.9,1
415,Dell_Tablet_414,Tablet,Dell,142653,3.6,47,14,Dell Tablet premium quality product rating 3.6,1
416,Dell_Laptop_415,Laptop,Dell,93668,2.9,21,50,Dell Laptop premium quality product rating 2.9,1
